article_title,revision_id,article_quality,country,population,region
"Marco Vinicio Vargas Pereira",956297827,Stub,"Costa Rica",,
"Santos Velázquez y Tinoco",1221752525,Stub,"Costa Rica",,
"William Forbes (Talamancan king)",1222311400,Stub,"Costa Rica",,
"Ivan Anušić",1242418093,Stub,"Croatia",,
"Mato Arlović",1165306945,Start,"Croatia",,
"Branko Bačić",1224032607,C,"Croatia",,
"Fran Barac",1211290682,Start,"Croatia",,
"Stephen Nikola Bartulica",1244676990,Start,"Croatia",,
"Živko Bertić",1238706131,Start,"Croatia",,
"Ante Biankini",1237241605,Start,"Croatia",,
"Juraj Biankini",1219491844,Start,"Croatia",,
"Antun Bonifačić",1236361509,Start,"Croatia",,
"Andrija Torkvat Brlić",1235507942,GA,"Croatia",,
"Josip Broz Tito",1250370039,FA,"Croatia",,
"Gajo Bulat (politician, born 1867)",1197433208,Start,"Croatia",,
"Nadežda Čačinovič",1220422575,Start,"Croatia",,
"Gjuro Červar",1242051863,Start,"Croatia",,
"Melko Čingrija",1120771298,Start,"Croatia",,
"Pero Čingrija",1242200901,Start,"Croatia",,
"Juraj Demetrović",1242201064,Stub,"Croatia",,
"Mate Drinković",1217986221,Start,"Croatia",,
"Nikica Gabrić",1100953009,Stub,"Croatia",,
"Leon Geršković",1248050628,Start,"Croatia",,
"Pavle Gregorić",1226126469,Stub,"Croatia",,
"Ernest Jelušić",1213664091,Start,"Croatia",,
"Emerik Josipović",1242194990,Stub,"Croatia",,
"Gejza Josipović",1242195010,Stub,"Croatia",,
"Radovan Juričić",1242200310,Start,"Croatia",,
"Luka Kirac",1241257381,GA,"Croatia",,
"Stjepan Kovačević",1240854187,Stub,"Croatia",,
"Josip Kregar",1159514930,Start,"Croatia",,
"Izidor Kršnjavi",1224321567,Start,"Croatia",,
"Ivo Krstelj",1196420740,Start,"Croatia",,
"Šime Kurelić",1242200393,Start,"Croatia",,
"Ante Mandić",1165990465,Stub,"Croatia",,
"Gavro Manojlović",1244827949,Start,"Croatia",,
"Vladimir Mažuranić",1070845254,Start,"Croatia",,
"Francesco Neffat",1242200438,Start,"Croatia",,
"Fran Novljan",1233137907,Start,"Croatia",,
"Adam Oster",1245862304,Stub,"Croatia",,
"Kata Pejnović",1186773296,Start,"Croatia",,
"Ivo Pilar",1195042286,C,"Croatia",,
"Pero Pirker",1184135617,GA,"Croatia",,
"Vladimir Prebeg",1250642239,Start,"Croatia",,
"Svetozar Pribićević",1244954755,C,"Croatia",,
"Niko Pucić",1225745592,Start,"Croatia",,
"Rafael Pucić",1242200763,Stub,"Croatia",,
"Ivica Puljak",1242200734,Start,"Croatia",,
"Mario Radić (politician)",1248279415,Start,"Croatia",,
"Svetozar Rittig",1152450124,C,"Croatia",,
"Juraj Rukavina Vidovgradski (politician)",1199041014,Start,"Croatia",,
"Juraj Rukavina Vidovgradski (soldier)",1228906309,Start,"Croatia",,
"Vjekoslav Servatzy",1250320232,Start,"Croatia",,
"Ivan Vilibor Sinčić",1218195373,Start,"Croatia",,
"Tadija Smičiklas",1206321887,C,"Croatia",,
"Predrag Štromar",1248957475,Start,"Croatia",,
"Josip Juraj Strossmayer",1238344945,GA,"Croatia",,
"Ante Šupuk",1249621933,Start,"Croatia",,
"Đuro Šurmin",1244827930,Start,"Croatia",,
"Petar Dragan Turković",1231554939,Start,"Croatia",,
"Vjenceslav Turković",1153423503,Start,"Croatia",,
"Ljudevit Vukotinović",1230143347,C,"Croatia",,
"Dragan Vulin",1237706689,Start,"Croatia",,
"Većeslav Wilder",1243528111,Stub,"Croatia",,
"Lordan Zafranović",1244528472,C,"Croatia",,
"Ivana Živković",1249365592,C,"Croatia",,
"Savo Zlatić",1242200639,C,"Croatia",,
"Ante Županović",1242198727,Stub,"Croatia",,
"Prime Ministers of Cuba",1222418736,Stub,"Cuba",,
"President of Cuba",1242576787,C,"Cuba",,
"Eduardo Agramonte Piña",1243507972,C,"Cuba",,
"Ignacio Agramonte",1245421466,C,"Cuba",,
"Francisco Agüero Velasco",1245421581,Start,"Cuba",,
"Alberto López Díaz",1245925886,Stub,"Cuba",,
"Sebastian Arcos Bergnes",1247415268,C,"Cuba",,
"Gustavo Arcos",1243522956,Start,"Cuba",,
"Juan de Ayala y Escobar",1247807424,C,"Cuba",,
"Miguel Brugueras",1233083421,Stub,"Cuba",,
"Leopoldo Cancio",1244331581,Start,"Cuba",,
"Demetrio Castillo Duany",1243523096,Start,"Cuba",,
"Vicente Manuel de Céspedes",1247766081,C,"Cuba",,
"Manuel Cidre",1232266957,Start,"Cuba",,
"Rosendo Collazo",1245672019,GA,"Cuba",,
"Concepción Campa Huergo",1193703609,Stub,"Cuba",,
"José María Coppinger",1243523164,GA,"Cuba",,
"Miguel Díaz-Canel",1249943418,GA,"Cuba",,
"Manuel Dorta-Duque",1234507221,C,"Cuba",,
"Carlos Fernández Gondín",1227798452,Start,"Cuba",,
"Orestes Ferrara",1245068603,C,"Cuba",,
"Porfirio Franca",1236334421,Start,"Cuba",,
"Francisco de Arango y Parreño",1243507990,C,"Cuba",,
"Edith García Buchaca",1240107237,FA,"Cuba",,
"Eumelín González Sánchez",1225247475,Stub,"Cuba",,
"Aurelio Hevia",1234522185,Stub,"Cuba",,
"Fernando Heydrich",1234517177,Start,"Cuba",,
"Alfredo Hornedo",1242375755,C,"Cuba",,
"José Irisarri",1242914466,C,"Cuba",,
"Perfecto Lacoste",1243523067,C,"Cuba",,
"José Francisco Lemus",1243507993,Start,"Cuba",,
"Manuel Marrero Cruz",1232587321,Start,"Cuba",,
"Rubén Martínez Puente",1180190049,Stub,"Cuba",,
"Augusto Martínez Sánchez",1227744657,C,"Cuba",,
"Bartolomé Masó",1244157626,Start,"Cuba",,
"Ramón Meza y Suárez Inclán",1231615289,Start,"Cuba",,
"Rafael Montoro",1243522972,Stub,"Cuba",,
"Bartolomé Morales",1247766152,Start,"Cuba",,
"José Núñez de Cáceres",1245769290,FA,"Cuba",,
"Juan Vitalio Acuña Núñez",1226339054,Stub,"Cuba",,
"Frank País",1239091687,C,"Cuba",,
"Pedro Esteban González-Larrinaga",1236334617,Start,"Cuba",,
"Guillermo Portela",1243523143,Start,"Cuba",,
"Juan Nepomuceno de Quesada",1247766173,C,"Cuba",,
"Luis Alberto Rodríguez López-Calleja",1232888485,Start,"Cuba",,
"Francisco Sánchez Betancourt",1238415935,Start,"Cuba",,
"Salvador José de Muro, 2nd Marquis of Someruelos",1245227544,GA,"Cuba",,
"Laureano de Torres y Ayala",1242072670,C,"Cuba",,
"Salvador Valdés Mesa",1208194413,Start,"Cuba",,
"Antonio Zambrana",1243494819,B,"Cuba",,
"Mine Atlı",1236408162,Stub,"Cyprus",,
"Christos Christou (politician)",1238915793,Start,"Cyprus",,
"Ioannis Clerides",1241434918,Start,"Cyprus",,
"Katherine Clerides",1247374009,C,"Cyprus",,
"Takis Evdokas",1225988181,Stub,"Cyprus",,
"Oz Karahan",1247898976,Start,"Cyprus",,
"Stelios Koiliaris",1227623541,Stub,"Cyprus",,
"Andreas Koukouma",1230635455,C,"Cyprus",,
"Pantelis Kouros",1222103574,Stub,"Cyprus",,
"Kyrillos III of Cyprus",1247976080,Start,"Cyprus",,
"Michalis Paraskevas",1115935468,C,"Cyprus",,
"Christos Patsalides",1227623663,Stub,"Cyprus",,
"Nicos A. Rolandis",1227623813,Start,"Cyprus",,
"Benon Sevan",1233091293,C,"Cyprus",,
"Stefanos Stefanou",1214952087,B,"Cyprus",,
"Michael Zampelas",1215793256,Start,"Cyprus",,
"Josef Barák",1226223919,Stub,"Czechia",,
"Dagmar Burešová",1193622801,C,"Czechia",,
"František Ringo Čech",1240795935,C,"Czechia",,
"Jaroslav Chalupský",1117846787,Stub,"Czechia",,
"Count Václav Antonín Chotek of Chotkov and Vojnín",1214682376,Start,"Czechia",,
"Petr Cibulka",1210656703,Start,"Czechia",,
"Josef Šebestián Daubek",1187583083,Start,"Czechia",,
"Karel Domin",1233866042,Start,"Czechia",,
"Jaroslav Foldyna",1244076107,Start,"Czechia",,
"Vladimír Franz",1248620062,C,"Czechia",,
"Josef Václav Frič",1221494976,Start,"Czechia",,
"Radola Gajda",1220980390,C,"Czechia",,
"Julius Gregr",395521877,Stub,"Czechia",,
"Tomáš Grulich",1248266864,Stub,"Czechia",,
"Karel Havlík",1100828466,Stub,"Czechia",,
"Eduard Hedvicek",1215043825,Stub,"Czechia",,
"Vladimír Hučín",1123581664,Start,"Czechia",,
"Stanislav Huml",1235129120,Stub,"Czechia",,
"Martin Jahn",1214958856,Start,"Czechia",,
"Antonín Janoušek",1241436446,Start,"Czechia",,
"Josef Ježek",1220213589,C,"Czechia",,
"Ladislav Jirků",1121164966,Stub,"Czechia",,
"Svatopluk Karásek",1174014061,Stub,"Czechia",,
"Wenzel Anton, Prince of Kaunitz-Rietberg",1246396121,C,"Czechia",,
"Philip Kinsky of Wchinitz and Tettau",1173967196,Start,"Czechia",,
"Bohuslav Kokotek",1153657412,Start,"Czechia",,
"Jiří Kopal",1229089252,C,"Czechia",,
"Jan Krejčí",1133055905,C,"Czechia",,
"Tomáš Kvapil",1180976983,Stub,"Czechia",,
"Jan Lacina",1193596060,GA,"Czechia",,
"Lubomír Ledl",1189600825,Stub,"Czechia",,
"Miroslav Lidinský",1226706928,C,"Czechia",,
"Jiří Lobkowicz",1036408754,Stub,"Czechia",,
"Jiří Löw",1241435562,C,"Czechia",,
"Ivan Mašek",1174219428,Stub,"Czechia",,
"Mikuláš of Hus",1243344552,Stub,"Czechia",,
"Zdeněk Mraček",1106394242,Stub,"Czechia",,
"Jana Nečasová",1238159043,Stub,"Czechia",,
"Joseph Nekl",1218312060,Stub,"Czechia",,
"Jiří Oberfalzer",1209099891,Start,"Czechia",,
"Roman Onderka",1185739645,Stub,"Czechia",,
"Vladimír Oplt",1193837597,Stub,"Czechia",,
"Mojmír Povolný",1191275971,GA,"Czechia",,
"Vladimír Príkazský",1130269382,Start,"Czechia",,
"Ondřej Přikryl",1225554044,Start,"Czechia",,
"Jozef Regec",1215884348,Stub,"Czechia",,
"František Reichel",1174354877,Stub,"Czechia",,
"Bedřich Reicin",1195019933,Start,"Czechia",,
"Richard Sacher",1240158146,Stub,"Czechia",,
"Tomáš Eduard Šilinger",1164900220,Stub,"Czechia",,
"Karel Sladkovský",1217162203,Start,"Czechia",,
"Karel Štogl",1139514275,Start,"Czechia",,
"Matěj Stropnický",1247626057,Stub,"Czechia",,
"Jiří Svoboda (director)",1225564389,Start,"Czechia",,
"Miroslav Tetter",1208274112,Start,"Czechia",,
"Leopold, Count von Thun und Hohenstein",1215186791,C,"Czechia",,
"Tomáš Vandas",1243347736,Start,"Czechia",,
"Jiří Ventruba",1179850177,Stub,"Czechia",,
"Jan Vrba (politician)",1149096884,Stub,"Czechia",,
"Stanislav Žalud",1186170185,Stub,"Czechia",,
"Moussa Ali Abdoulkader",1237461240,Stub,"Djibouti",,
"Djama Ali Moussa",1242429887,Stub,"Djibouti",,
"Choukri Djibah",1210382017,Start,"Djibouti",,
"Omar Farah Iltireh",1188245774,Start,"Djibouti",,
"Daher Ahmed Farah",1227261426,Start,"Djibouti",,
"Ahmed Goumane-Roble",1249145342,Stub,"Djibouti",,
"Halo Mohamed Ibrahim",1242619858,Stub,"Djibouti",,
"Barkat Gourad Hamadou",1245230730,C,"Djibouti",,
"Mahmoud Harbi",1244367159,C,"Djibouti",,
"Abdallah Barkat Ibrahim",1242619513,Stub,"Djibouti",,
"Mohamed Kamil",1227261336,Stub,"Djibouti",,
"Mahamoud Moustapha Daher",1242620013,Stub,"Djibouti",,
"Ahmed-Idriss Moussa",1227261395,Stub,"Djibouti",,
"Omar Osman Rabe",1192322872,Start,"Djibouti",,
"Mohamed Warsama Ragueh",1180804922,Stub,"Djibouti",,
"President of the Dominican Republic",1246219040,C,"Dominican Republic",,
"Johnny Abbes",1237096837,Start,"Dominican Republic",,
"José Rafael Abinader",1246218847,Start,"Dominican Republic",,
"Yamil Abreu Navarro",1186292250,Stub,"Dominican Republic",,
"Roberto Álvarez Gil",1243351560,Stub,"Dominican Republic",,
"Casimiro Antonio Marte Familia",1246218553,C,"Dominican Republic",,
"Ramón Marrero Aristy",1196178615,C,"Dominican Republic",,
"José María Cabral y Báez",1246218215,Start,"Dominican Republic",,
"José María Caminero",1249249650,C,"Dominican Republic",,
"Miguel Cocco",1225782262,Stub,"Dominican Republic",,
"Ramón Tapia Espinal",1146487630,Start,"Dominican Republic",,
"Viriato Fiallo",1212880453,Start,"Dominican Republic",,
"Franklin Franco",1145626271,Start,"Dominican Republic",,
"José Gabriel García",1239572304,C,"Dominican Republic",,
"Rosa Gómez de Mejía",1246218785,Start,"Dominican Republic",,
"Maximiliano Gómez",1130694664,Stub,"Dominican Republic",,
"Juan Isidro Jimenes Grullón",1244792376,Start,"Dominican Republic",,
"Isabel Mayer",1246218881,Start,"Dominican Republic",,
"Valentin Medrano Pérez",1243880685,Start,"Dominican Republic",,
"Miguel Mejía (politician)",957199596,Stub,"Dominican Republic",,
"Matías Ramón Mella",1246218102,FA,"Dominican Republic",,
"Guillermo Moreno García",1203520512,C,"Dominican Republic",,
"Juan Vicente Moscoso",1245769154,Start,"Dominican Republic",,
"José Ignacio Paliza",1246218251,Start,"Dominican Republic",,
"Porfirio Andrés Bautista García",1246218772,C,"Dominican Republic",,
"Emilio Prud'Homme",1211467310,C,"Dominican Republic",,
"Ramón Antonio Ramírez",1223123873,Start,"Dominican Republic",,
"Roberto Salcedo Sr.",993659584,Stub,"Dominican Republic",,
"Juan Sánchez Ramírez",1247189451,B,"Dominican Republic",,
"Francisco del Rosario Sánchez",1246219145,FA,"Dominican Republic",,
"Julián Serulle",1225691930,Start,"Dominican Republic",,
"Josefina Stubbs",1088363736,Start,"Dominican Republic",,
"Jack Veneno",1246218392,C,"Dominican Republic",,
"Geovanny Vicente",1242935342,C,"Dominican Republic",,
"Abelardo Vicioso",1217485696,C,"Dominican Republic",,
"Elías Wessin y Wessin",1247954393,Start,"Dominican Republic",,
"Jorge Radhamés Zorrilla Ozuna",1196364434,C,"Dominican Republic",,
"Aliança de Araújo",1200126483,Start,"Timor Leste",,
"Manuel Carrascalão",1209003568,Start,"Timor Leste",,
"Brigida Antónia Correia",1215933839,Start,"Timor Leste",,
"Isabel da Costa Ferreira",1246452294,C,"Timor Leste",,
"Albina Marçal Freitas",1112274488,Start,"Timor Leste",,
"Ángela Freitas",1146093179,Start,"Timor Leste",,
"Justino Mota",1244598725,Start,"Timor Leste",,
"Olinda Morais",1009671491,Start,"Timor Leste",,
"Manuel Magalhaes de Oliveira",1195585917,Stub,"Timor Leste",,
"Alfredo Pires",1242893918,Start,"Timor Leste",,
"Nino Konis Santana",1226226208,Stub,"Timor Leste",,
"José Abílio Osório Soares",1244452248,Start,"Timor Leste",,
"João da Costa Tavares",1171957107,C,"Timor Leste",,
"Mário Viegas Carrascalão",1245418200,B,"Timor Leste",,
"Maria Terezinha Viegas",1235479870,Start,"Timor Leste",,
"Luzmila Abad",1244503818,Start,"Ecuador",,
"Julio Martinez Acosta",1197437642,Stub,"Ecuador",,
"Carlos Arizaga Toral",1209006227,Stub,"Ecuador",,
"Aurora Estrada y Ayala",1216930716,Start,"Ecuador",,
"Fernando Balda",1228185867,Start,"Ecuador",,
"María Sol Corral",1244050054,Start,"Ecuador",,
"Jaime Durán Barba",1247684886,C,"Ecuador",,
"Xavier Enderica",1231714844,Start,"Ecuador",,
"Isabel Enriquez",1244754119,Start,"Ecuador",,
"Ibeth Estupiñán",1197438913,Start,"Ecuador",,
"Guillermo Franco (Ecuadorian general)",1217991983,Start,"Ecuador",,
"Galo Lara",1227282963,Start,"Ecuador",,
"Andrea González Náder",1237644052,Start,"Ecuador",,
"Pablo Guerrero Martinez",1197438720,Start,"Ecuador",,
"Agustín Intriago",1246861962,C,"Ecuador",,
"Jaminton Intriago",1248108232,Start,"Ecuador",,
"Roberto Izurieta",1247633454,C,"Ecuador",,
"Marcel Jacobo Laniado de Wind",1244463510,C,"Ecuador",,
"Luis A. Martínez",1230753198,Start,"Ecuador",,
"Pedro Moncayo",1220668792,Stub,"Ecuador",,
"Mayra Montaño",1231714830,Start,"Ecuador",,
"Fabrizio Moreira",1216179522,C,"Ecuador",,
"Diego Morejón",1203541349,Stub,"Ecuador",,
"Catalina Ontaneda",1235477428,Start,"Ecuador",,
"Johanna Ortiz",1197439260,Start,"Ecuador",,
"Mónica Palencia",1246133526,Start,"Ecuador",,
"Ismael Pérez Pazmiño",1246458509,Stub,"Ecuador",,
"Filoteo Samaniego",1228185877,Start,"Ecuador",,
"Gabriela Sommerfeld",1225405935,Start,"Ecuador",,
"Arianna Tanca",1225861640,Start,"Ecuador",,
"Alfredo Vera Vera",1225834159,Stub,"Ecuador",,
"Paola Vintimilla",1215715521,Start,"Ecuador",,
"Mariana Yumbay",1244174358,Start,"Ecuador",,
"Ahmad Pasha al-Munkali",1216528648,Start,"Egypt",,
"Ahmed Issa (Egyptian politician)",1212669631,Start,"Egypt",,
"Hamdi al-Sayyid",1214462628,Stub,"Egypt",,
"Mohsen Badawi",1226333719,Start,"Egypt",,
"Abdelfattah al-Banna",1221423218,Stub,"Egypt",,
"Joseph Cattaui",1250093996,C,"Egypt",,
"Khaled Dawoud",1238466466,Start,"Egypt",,
"Nabil Dibis",1169476396,Stub,"Egypt",,
"Ahmed Emad El-Din Radi",1190632866,Stub,"Egypt",,
"Sameh Seif El-Yazal",1179919329,Start,"Egypt",,
"Ibrahim El-Gohary",1221932048,Start,"Egypt",,
"Mamdouh Habib",1245969900,B,"Egypt",,
"Rafik Habib",1112390859,Start,"Egypt",,
"Hisham Amna",1161616362,Stub,"Egypt",,
"Mohamed Ismail",1214429734,Stub,"Egypt",,
"Khaled Aly el-Bakly",1221811539,Stub,"Egypt",,
"Mostafa Madbouly",1248662813,GA,"Egypt",,
"Mahmoud Ahmad Ibiary",1183781331,Start,"Egypt",,
"Mahmoud Esmat",1164899761,Stub,"Egypt",,
"Mona Makram-Ebeid",1184351418,Start,"Egypt",,
"Gawdat al-Malt",1197821084,Start,"Egypt",,
"Ahmad Mazlum",1204273685,Start,"Egypt",,
"George Messiha",1065964569,Stub,"Egypt",,
"Mohamed Maait",1232708705,Start,"Egypt",,
"Mostafa Alnagar",1232632742,C,"Egypt",,
"Omar Marwan",1232585318,Start,"Egypt",,
"Qatawi family",1231696068,C,"Egypt",,
"Diaa Rashwan",1236697683,Start,"Egypt",,
"Talaat Sadat",1203826601,Start,"Egypt",,
"Soares family",1249966412,C,"Egypt",,
"Soha Gendi",1221811571,Stub,"Egypt",,
"Youssef Zulficar Pasha",1241283836,C,"Egypt",,
"Abdullah Omran Taryam",1198632236,Start,"United Arab Emirates",,
"Ahmed bin Mohammed Al Maktoum",1233798238,Start,"United Arab Emirates",,
"Mohamed bin Hadi Al Hussaini",1244074611,C,"United Arab Emirates",,
"Hassan al Diqqi",1197455262,C,"United Arab Emirates",,
"Ahmed bin Rashid Al Maktoum",1233797941,Start,"United Arab Emirates",,
"Ahmed bin Saeed Al Maktoum",1248018288,C,"United Arab Emirates",,
"Mohammed bin Khalifa Al Maktoum",1174785297,Stub,"United Arab Emirates",,
"Saeed bin Maktoum bin Hasher Al Maktoum",1235793193,GA,"United Arab Emirates",,
"Hawaa Al Mansoori",1234875531,GA,"United Arab Emirates",,
"Mohammed bin Saud Al Qasimi",1222566472,Start,"United Arab Emirates",,
"Hamed bin Zayed Al Nahyan",1244999389,C,"United Arab Emirates",,
"Khaled bin Mohamed Al Nahyan",1249535350,C,"United Arab Emirates",,
"Mohammed bin Khalifa bin Zayed Al Nahyan",1177986904,Stub,"United Arab Emirates",,
"Mohamed bin Zayed Al Nahyan",1250270732,B,"United Arab Emirates",,
"Saeed bin Zayed Al Nahyan",1177986909,Start,"United Arab Emirates",,
"Saqr bin Zayed Al Nahyan",1199874821,Stub,"United Arab Emirates",,
"Shakhbut bin Sultan Al Nahyan",1244331023,Start,"United Arab Emirates",,
"Mohammed Hussein Al Shaali",1224261260,Stub,"United Arab Emirates",,
"Abdulaziz Nasser Al Shamsi",1249127813,Start,"United Arab Emirates",,
"Ahmad Al Tayer",1177332322,Stub,"United Arab Emirates",,
"Vice President of the United Arab Emirates",1248662237,Start,"United Arab Emirates",,
"Felipe Hinestrosa Ikaka",1243089428,Stub,"Equatorial Guinea",,
"Manuel Osa Nsue Nsua",1250303016,C,"Equatorial Guinea",,
"Ahmed Mohammed Nasser",1250125770,Start,"Eritrea",,
"Ambaye Wolde Mariam",1210750106,C,"Eritrea",,
"Girma Asmerom",1245112869,Start,"Eritrea",,
"Tedla Bairu",1192857899,Stub,"Eritrea",,
"Hamid Ferej",1191770131,Stub,"Eritrea",,
"Berhane Habtemariam",1222041277,Stub,"Eritrea",,
"Habtezion Hadgu",1250526937,Start,"Eritrea",,
"Ibrahim Harun",1131754356,Stub,"Eritrea",,
"Abraha Kassa",1234388675,Stub,"Eritrea",,
"Abdulkadir Kebire",1239319423,C,"Eritrea",,
"Abraham Kidane",1145201600,Stub,"Eritrea",,
"Mohammed Saeed Nawed",1238224339,Stub,"Eritrea",,
"Ibrahim Omer",1225914040,C,"Eritrea",,
"Ali Radai",1135756082,Stub,"Eritrea",,
"Romodan Mohammed Nur",1238345049,Start,"Eritrea",,
"Lehte Hainsalu",1241897171,Start,"Estonia",,
"Carl Robert Jakobson",1239944302,Start,"Estonia",,
"August Janson",1242168347,Stub,"Estonia",,
"Elmar Järvesoo",1241971618,Start,"Estonia",,
"Harald Laksberg",1241969141,Stub,"Estonia",,
"Jüri Liim",1242177191,Stub,"Estonia",,
"Andi Meister",1219566686,Stub,"Estonia",,
"Friedrich Niggol",1098878036,Start,"Estonia",,
"Andrei Prii",1241968483,Stub,"Estonia",,
"Theodor Rõuk",1242178040,Stub,"Estonia",,
"Toomas Sildmäe",1183340383,Start,"Estonia",,
"Heino Sisask",1241969242,Stub,"Estonia",,
"Ants Tamme",1241849026,Stub,"Estonia",,
"Kirill Teiter",1199847042,Stub,"Estonia",,
"Georg Trašanov",1248969934,Stub,"Estonia",,
"Atnafu Abate",1214761583,C,"Ethiopia",,
"Abdirahman Eid Daahir",1233387219,Start,"Ethiopia",,
"Mohamed Abdulghani",1131726162,Stub,"Ethiopia",,
"Abraham Tekeste",1224366851,Start,"Ethiopia",,
"Agegnehu Teshager",1242182622,Start,"Ethiopia",,
"Almayahu Haile",1162392075,Start,"Ethiopia",,
"Getachew Assefa",1238974408,Start,"Ethiopia",,
"Habtamu Ayalew Teshome",1246420960,GA,"Ethiopia",,
"Lake Ayalew",1219878989,Stub,"Ethiopia",,
"Saharla Abdulahi Bahdon",1204248404,Stub,"Ethiopia",,
"Juneidi Basha",1234533615,Start,"Ethiopia",,
"Binalf Andualem",1240260904,Stub,"Ethiopia",,
"Mekdes Daba",1212557754,Stub,"Ethiopia",,
"Darge Sahle Selassie",1242232622,C,"Ethiopia",,
"Asrat Desta",1193968561,Start,"Ethiopia",,
"Ergoge Tesfaye",1237243972,Start,"Ethiopia",,
"Fitsum Assefa",1240230949,Stub,"Ethiopia",,
"Demelash Gebremichael",1219872816,Start,"Ethiopia",,
"Alimirah Hanfare",1250176148,GA,"Ethiopia",,
"Ibrahim Harun",1131754356,Stub,"Ethiopia",,
"Mawlid Hayir",1079991048,Stub,"Ethiopia",,
"Adem Ibrahim",1015964623,Stub,"Ethiopia",,
"Kemal Hashi Mohamoud",1197960601,Start,"Ethiopia",,
"Kitaw Ejigu",1246978732,C,"Ethiopia",,
"Lencho Letta",1234533713,Start,"Ethiopia",,
"Getahun Mekuria",1209709210,Start,"Ethiopia",,
"Melatework Hailu",1206836042,Stub,"Ethiopia",,
"Mogus Wolde Mikael",1193968324,Start,"Ethiopia",,
"Adem Mohammed",1225860802,Stub,"Ethiopia",,
"Jawar Mohammed",1234533731,C,"Ethiopia",,
"Belete Molla",1199380443,Start,"Ethiopia",,
"Mulu Solomon",1188668236,Stub,"Ethiopia",,
"Su'ad Ahmed Farah",1145175185,Stub,"Ethiopia",,
"Tadesse Birru",1247092369,C,"Ethiopia",,
"Frehiwot Tamiru",1246156753,Start,"Ethiopia",,
"Taye Atskeselassie",1250104755,Stub,"Ethiopia",,
"Habtamu Tegegne",1209709278,Stub,"Ethiopia",,
"Tekle Wolde Hawaryat",1243325381,Start,"Ethiopia",,
"Teklewold Atnafu",1244410095,Start,"Ethiopia",,
"Temesgen Tiruneh",1236566558,Start,"Ethiopia",,
"Tsegaye Mamo",1207573326,Stub,"Ethiopia",,
"Andargachew Tsege",1192804898,C,"Ethiopia",,
